video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count_bruto,like_count_imputado,like_count,texto_original,n_emojis,texto_limpio,longitud_original,tokens_limpios,apto_para_texto,sentimiento,prob_pos,prob_neg,prob_neu,puntaje_sentimiento,confianza_sentimiento,tramo_likes
PjmxCj-a9Hg,UgzJ85lM1ogkB4KOk2d4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@aureliomaldonado4793,UCtNyHmRZtvGF2hSvI2dUBWw,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,@aureliomaldonado4793,hace 1 año, ,0,False,,,True,0,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,0,presidente pendejo aser tapar bache avanzar méxico mañanera abla mierdo,175,10,True,NEG,0.00464961351826787,0.9791271090507507,0.01622331328690052,-0.9744774955324829,0.9791271090507507,0
lj983NWyAQY,UgzKcy6Zr6Ele2EAo6J4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@samuelaguilar529,UCGqKxQS-z3NZzZF-2w338AA,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@samuelaguilar529,hace 7 años,211,3,False,,211,False,211,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",0,encantar vivir tiempo guatemala saludo méxico,72,6,True,POS,0.9064170718193054,0.005586089566349983,0.08799687027931213,0.9008309822529554,0.9064170718193054,>50
yLZS3JiEBg8,UgzL_lyzP1gwPdnVQ3Z4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JBFlute92,UCXO1BBohNWXkK9SBDAG2ySg,Excelente trabajo !!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@JBFlute92,hace 2 años, ,0,False,,,True,0,Excelente trabajo !!,0,excelente trabajo,20,2,True,POS,0.9503393173217773,0.0061418525874614716,0.0435187928378582,0.9441974647343159,0.9503393173217773,0
6W4u8sGEnGM,UgzMXsCXt9Lh-tk3fZd4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@maydamorales4395,UChyps3dqY-VY1_wLeq-2lhw,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@maydamorales4395,hace 6 días,14,1,False,,14,False,14,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",0,corrpcion desfalco gobierno ladrón esperar rolar fondo impuesto deberiar anio presidente trabajar sentar escritorio llenar bolsa,346,16,True,POS,0.4730713367462158,0.2558475732803345,0.2710810601711273,0.21722376346588135,0.4730713367462158,11–50
6W4u8sGEnGM,UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Murmullodelbarrio,UCyJhqmMbsvjpoarBBStA2kg,"Esoooooo 
Así mero es",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@Murmullodelbarrio,hace 6 días,1,0,False,,1,False,1,"Esoooooo 
Así mero es",0,esoo mero,21,2,True,POS,0.8220118880271912,0.01868552714586258,0.15930265188217163,0.8033263608813286,0.8220118880271912,1–2
n8iP75gIpmw,UgzM_dw7xZDkJJ8eYQ94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Rogergh-nw4oj,UCXgr7vXlRrsaskPdo097kGA,asi o mas envelequero...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Rogergh-nw4oj,hace 2 años, ,0,False,,,True,0,asi o mas envelequero...,0,envelequero,24,1,True,NEG,0.03204089775681496,0.6588795781135559,0.30907949805259705,-0.626838680356741,0.6588795781135559,0
n8iP75gIpmw,UgzMppllQcjsXkBLgiZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Jel.Awesh.M,hace 1 año, ,0,False,,,True,0,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,0,salir luz esconder,54,3,True,NEG,0.01070763822644949,0.8680899739265442,0.12120231240987778,-0.8573823357000947,0.8680899739265442,0
n8iP75gIpmw,UgzOB-KAGGElQGAPxEZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aluxdel4792,UC4cXueR2bKGFJV0Fk76gwmA,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@aluxdel4792,hace 1 año, ,0,False,,,True,0,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",0,diputado máximo deber diputado hambriento pueblo pagar propina corredor seco gente morir hambre,199,13,True,NEG,0.0034566682297736406,0.9705830812454224,0.025960316881537437,-0.9671264130156487,0.9705830812454224,0
n8iP75gIpmw,UgzOGr7KGQ9pa-CJdgN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@LE_A22,UCNBnKqWf4d-rS4HwJRQljmQ,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@LE_A22,hace 2 años, ,0,False,,,True,0,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",0,ósear diputado privilegio huevo mes dieta moco etc hablar salario mes ciudadano pie carro comida tel etc gratis rata diputado junta jefe bloque chucho justificar derecho rey,406,27,True,NEG,0.006124567240476608,0.9248941540718079,0.06898118555545807,-0.9187695868313313,0.9248941540718079,0
n8iP75gIpmw,UgzOYjc2Ii04ZArW7vF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@mariorodas593,UCmvOgzmmXbjUthHy-WJ52hQ,Eso del ferrogaril nunca se va a realisar.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@mariorodas593,hace 2 años,1,0,False,,1,False,1,Eso del ferrogaril nunca se va a realisar.,0,ferrogaril realisar,42,2,True,NEG,0.01485327910631895,0.7932339906692505,0.19191275537014008,-0.7783807115629315,0.7932339906692505,1–2
s0eco-BofOs,UgzOeIbOqa0dhaWyj_B4AaABAg,¿Quiénes pagan más en Centroamérica?,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@jahirdiaz5862,UC6xI_MOaxajIWpoP8BH6E_Q,wooow,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@jahirdiaz5862,hace 1 año, ,0,False,,,True,0,wooow,0,woow,5,1,True,POS,0.7521452903747559,0.03428972512483597,0.2135649472475052,0.7178555652499199,0.7521452903747559,0
lj983NWyAQY,UgzPExq20lnf7-8d7_p4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@mynorgudiel8646,UCtMBF_1O2jY2INlb_luuB_A,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@mynorgudiel8646,hace 7 años,15,0,False,,15,False,15,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,0,bonitir ciudad guatemala extraño regresarer saludo paisano extranjero,127,8,True,POS,0.7045323848724365,0.0872984379529953,0.2081691324710846,0.6172339469194412,0.7045323848724365,11–50
OkXlHx0hx-8,UgzQTWwjC_XVPUNxuXp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@flornolberto2425,UCrqXyRsg-_hTosURZ-uvoKg,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@flornolberto2425,hace 1 día, ,0,False,,,True,0,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,0,desgraciado corazón mandarlo pertenesen deportar deveriar pertenesar haci familia nesecidad,207,10,True,NEG,0.006433666683733463,0.9549195170402527,0.038646847009658813,-0.9484858503565192,0.9549195170402527,0
OkXlHx0hx-8,UgzRlz8OqalaHh8EnUl4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@pasionpornada,UCGZMgmM92E3njyXNe9-kjAQ,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@pasionpornada,hace 1 día (editado),2,1,False,,2,False,2,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",0,ayuda luchar racismo malo trato vetir regreso someonir,139,8,True,NEU,0.23737984895706177,0.26823580265045166,0.4943843483924866,-0.030855953693389893,0.4943843483924866,1–2
OkXlHx0hx-8,UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"It ghe LAW 
You don't make your own rules!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@eugeneramirez4405,hace 20 horas, ,0,False,,,True,0,"It ghe LAW 
You don't make your own rules!",0,ghe law you don make your own rul,42,8,True,NEG,0.07639550417661667,0.6987627744674683,0.22484174370765686,-0.6223672702908516,0.6987627744674683,0
yLZS3JiEBg8,UgzRyWsi9Ed1wsXKgwd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@franciscorodas9686,UCOY3XpD9qMCRSA8AA8c4CAw,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@franciscorodas9686,hace 2 años,1,0,False,,1,False,1,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,0,explicación entender cartel necesidad ley competencia felicitación,106,7,True,POS,0.945181131362915,0.007759059313684702,0.047059837728738785,0.9374220720492303,0.945181131362915,1–2
is3Mk5oC19g,UgzSjpcAY2zvJ6i-poh4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@Williams-Garcia67E,UCfRqgt2O-vjzUDMZY_tnxQw,Robando en una iglesia eso es un gran pecado,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@Williams-Garcia67E,hace 23 horas, ,0,False,,,True,0,Robando en una iglesia eso es un gran pecado,0,robar iglesia pecado,44,3,True,NEG,0.030698295682668686,0.7439436912536621,0.2253580242395401,-0.7132453955709934,0.7439436912536621,0
n8iP75gIpmw,UgzSu6dFpC7PrEYl7AF4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ErvinLeonardoCarreraLatín,UC9vMq1YF-e7C-VO0SHkbUTA,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@ErvinLeonardoCarreraLatín,hace 2 años, ,0,False,,,True,0,Este señor le vale cuánto es el valor del almuerzo de un pobre y cuánto gana la población  más pobre,0,señor valer valor almuerzo pobre ganar población pobre,100,8,True,NEG,0.006323401350528002,0.9328250288963318,0.06085163354873657,-0.9265016275458038,0.9328250288963318,0
6W4u8sGEnGM,UgzT_1dx4pvgJTFMsnZ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@robertoescobar5507,UCp29O_C7cchZV8IxV7Crdag,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@robertoescobar5507,hace 5 días (editado), ,0,False,,,True,0,"Parafraseando a Bukele, cuando no hay hueveo el pisto alcanza.",0,parafrasear bukele hueveo pisto alcanzar,62,5,True,NEU,0.15107227861881256,0.23061230778694153,0.6183153986930847,-0.07954002916812897,0.6183153986930847,0
n8iP75gIpmw,UgzTqBd3og9IPuVu3o94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@josecarrera9623,hace 2 años,1,0,False,,1,False,1,se be q ese neri rodas kiere seguir comiendo acostillas de los pobres de guatemala verguenza no conose,0,bir neri roda kierir seguir comer acostilla pobre guatemala verguenzar cono,102,11,True,NEG,0.007871078327298164,0.941918134689331,0.05021072179079056,-0.9340470563620329,0.941918134689331,1–2
ndAZjHqzzT8,UgzU2eLo006-Cz6rYLZ4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@2jose82,UCjJf-AJKRFFWtiN-CSwkDmA,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@2jose82,hace 1 año, ,0,False,,,True,0,En Tigo tienen una práctica que se llama falla programada y como lo dice el nombre lo hacen para obligar a los a clientes a migrar a nuevos servicios que seguramente podrían llegar a ser más caros o para que paguen x adelantado en el caso del internet residencial sin contrato,0,tigo práctica llamar falla programado nombre obligar cliente migrar servicio seguramente llegar caro pagar adelantado caso internet residencial contrato,276,19,True,NEG,0.0036288273986428976,0.8759534955024719,0.12041768431663513,-0.872324668103829,0.8759534955024719,0
is3Mk5oC19g,UgzVRaRar_M-cPPi92x4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@alexmonzon4257,UCBtB5dIyx-C16UN8ClUD2UA,Parece hijo del policia que esta a su lado...,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@alexmonzon4257,hace 17 horas, ,0,False,,,True,0,Parece hijo del policia que esta a su lado...,0,hijo policía,45,2,True,NEG,0.04442209750413895,0.596264660358429,0.3593132793903351,-0.55184256285429,0.596264660358429,0
n8iP75gIpmw,UgzVSZ19e2Cc28bFi-94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@luisletona2842,UCDUffaruH6dyUnUGwsTKpgg,Pobrecito dipucaco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@luisletona2842,hace 2 años,2,0,False,,2,False,2,Pobrecito dipucaco,0,pobrecito dipucaco,18,2,True,NEG,0.055083390325307846,0.8573843240737915,0.08753233402967453,-0.8023009337484837,0.8573843240737915,1–2
6W4u8sGEnGM,UgzVsPOuFAogocL8wKB4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@pattyfigueroa5609,UCgGqw4aqMdMVSGkKiMgrJRQ,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@pattyfigueroa5609,hace 4 días, ,0,False,,,True,0,Interesante 😊 de haya cosas buenas en el país de guatemala.con el puente Belice dos.,1,interesante guatemala puente belice,84,4,True,POS,0.8767440319061279,0.005623911507427692,0.11763200908899307,0.8711201203987002,0.8767440319061279,0
j43HgwYFKfk,UgzWNBqTQMz8ba4pbUd4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@RauldejesusOlivagonzalez,UC32oozucwCF3q8d4m8fyOUg,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@RauldejesusOlivagonzalez,hace 6 meses, ,0,False,,,True,0,La pregunta  es.quetanto poder tiene ese delicuente de. Masariego  porque es impone ese indibidodespierte amigo unibersitarios que pasa,0,pregunta quetanto delicuente masariego imponer indibidodespierte amigo unibersitario pasar,135,9,True,NEG,0.0063228909857571125,0.8749880194664001,0.11868908256292343,-0.868665128480643,0.8749880194664001,0
n8iP75gIpmw,UgzWNJK42U_F1IKlwwh4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidgaher9550,UCvApqeCbLod-wejtT4CcVuA,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@davidgaher9550,hace 2 años,15,0,False,,15,False,15,"Prepotente todavía, ni vergüenza tienen, gastar como no les cuesta nada deberían pagarlo con sus propio sueldo",0,prepotente vergüenza gastar costar deber pagar sueldo,110,7,True,NEG,0.008602139540016651,0.9662943482398987,0.025103513151407242,-0.957692208699882,0.9662943482398987,11–50
JkpVO1hx2f8,UgzWs20muY6Ghm9Z7094AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@noemiherrera3152,UCHGd14aYuZZShLD73dkk6mg,Fue emocionante! ❤🥹,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@noemiherrera3152,hace 1 año, ,0,False,,,True,0,Fue emocionante! ❤🥹,2,emocionante,19,1,True,POS,0.7617189288139343,0.04664481058716774,0.19163629412651062,0.7150741182267666,0.7617189288139343,0
n8iP75gIpmw,UgzXDN6uNEworKy3uqZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@JavierBecerra-h6x,UCiMythXHsw7eQEMykCdmMUA,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@JavierBecerra-h6x,hace 2 años,2,0,False,,2,False,2,"Con la venta de fertilizantes se repone todo lo gastado y queda ganancia todavía, dice que tiene 40 agroservicios.",0,venta fertilizant reponer gastado quedar ganancia agroservicio,114,7,True,NEU,0.3329506516456604,0.023087555542588234,0.6439618468284607,0.30986309610307217,0.6439618468284607,1–2
j43HgwYFKfk,UgzYz6n8mPI0dBWsP2h4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Tommii.10,UC-fiZBS5Gp1eCJd9ucgWnCg,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@Tommii.10,hace 1 año,6,0,False,,6,False,6,Hay que sacar a como de lugar a estos 37 miembros del consejo que cumplieron su tiempo y colocar una denuncia penal contra estos que están usurpado los cargos en el CSU,0,sacar lugar miembro consejo cumplir tiempo colocar denuncia penal usurpar cargo csu,168,12,True,NEG,0.04498998075723648,0.5209763050079346,0.43403375148773193,-0.4759863242506981,0.5209763050079346,3–10
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@lazarochavez8269,UC5PrBbmUlQolwqmiru7yZhw,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán 🇮🇷 ustedes países como Mexico Guatemala todos los países del mundo 🌎no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país 🇺🇸🇺🇸💵🦅🇺🇸🇺🇸♥️,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@lazarochavez8269,hace 5 horas, ,1,False,,,True,0,Porque estan aciendo protestas si la gasolina aun subira mas de precio yo claro les edicho que si Nosotros perdemos la guerra Con Irán 🇮🇷 ustedes países como Mexico Guatemala todos los países del mundo 🌎no podrán comprar gasolina porque el galón subira $10. por galón cuánto es esto en tu país es mucho dinero saludos desde mi hermoso país 🇺🇸🇺🇸💵🦅🇺🇸🇺🇸♥️,15,aceir protesta gasolina subirar precio edecir perder guerra irán méxico guatemala mundo comprar gasolina galón subira galón dinero saludo hermoso,352,20,True,NEG,0.010146794840693474,0.782791018486023,0.20706209540367126,-0.7726442236453295,0.782791018486023,0
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaBRkGrUAJI,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@CelestinoQuej-j7k,UC094EFEmMSdwVa8NQjjYBXg,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@CelestinoQuej-j7k,hace 2 horas, ,0,False,,,True,0,Pero ay que entender esta a 10 o un poco MAs de impuesto x galon en en Guatemala,0,entender impuesto galón guatemala,80,4,True,NEU,0.030618367716670036,0.18777582049369812,0.7816057801246643,-0.15715745277702808,0.7816057801246643,0
b_Hkrkl3adA,UgzZMPOIKJlwEpgh7zd4AaABAg.AaB6SZj2UadAaCH5adXxCo,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@JoséLopez-g6k,UCGm3gRBEHGRJYmtCryZLtDw,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@JoséLopez-g6k,hace 13 horas, ,0,False,,,True,0,Pues  dile a tu presidente que deje de andar haciendo guerra a lo baboseo .,0,dile presidente dejar andar guerra baboseo,75,6,True,NEG,0.037565991282463074,0.8569008111953735,0.10553328692913055,-0.8193348199129105,0.8569008111953735,0
lj983NWyAQY,UgzZc-W-gVj1t4SXc-54AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@kingr4706,UCwUAv3_LpWVtTIi7lkmTL7A,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
Vamos Guate, saldremos adelante con pasos pequeño pero firmes 🇬🇹❤️🇬🇹",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@kingr4706,hace 6 años,16,0,False,,16,False,16,"Sería muy bueno que hicieran eso, y que también mejoren muchas cosas no solo en la capital. Ojalá antes lo hagan.
Vamos Guate, saldremos adelante con pasos pequeño pero firmes 🇬🇹❤️🇬🇹",6,mejorar capital ojalá guate salir paso pequeño firme,182,8,True,POS,0.6555138230323792,0.02760770358145237,0.31687843799591064,0.6279061194509268,0.6555138230323792,11–50
n8iP75gIpmw,UgzaTUgOy4ekC0xQoFt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Es su obligacion trabajar...no se aproveche,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@ManuelEdran,hace 2 años,1,0,False,,1,False,1,Es su obligacion trabajar...no se aproveche,0,obligacion trabajar aprovechar,43,3,True,NEU,0.07315916568040848,0.32614392042160034,0.6006969809532166,-0.25298475474119186,0.6006969809532166,1–2
ndAZjHqzzT8,UgzaWev1Ju6338Y7Ehl4AaABAg,Internet: escoger el menos malo,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@allanreneramirezgonzalez534,UC5wuDq3U3vRAhOQI3D7gNdw,"Excelente informacion, me suscribí al canal por una publicacion en FB",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@allanreneramirezgonzalez534,hace 2 años,2,1,False,,2,False,2,"Excelente informacion, me suscribí al canal por una publicacion en FB",0,excelente información suscribir canal publicacion,69,5,True,POS,0.82278972864151,0.006266340147703886,0.170943945646286,0.8165233884938061,0.82278972864151,1–2
